,product_id,product_name,imgpaths,brands,prices,rev_score,category1,category2,category3,r1s,r2s,r3s,r1_info1,r1_sf,r1_info2,r1_nor,r1_info3,r1_usf,r2_info1,r2_sf,r2_info2,r2_nor,r2_info3,r2_usf,r3_info1,r3_sf,r3_info2,r3_nor,r3_info3,r3_usf
288,A000000010470001,라로슈포제 시카플라스트 밤 B5 크림 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001047003ko.jpg?l=ko,라로슈포제,"38,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,41%,복합성에 좋아요,52%,지성에 좋아요,7%,보습에 좋아요,40%,진정에 좋아요,56%,주름/미백에 좋아요,4%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,1%
289,A000000010088001,바이오더마 시카비오 포마드 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001008815ko.jpg?l=ko,바이오더마,"23,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,67%,복합성에 좋아요,30%,지성에 좋아요,3%,보습에 좋아요,64%,진정에 좋아요,36%,주름/미백에 좋아요,0%,자극없이 순해요,75%,보통이에요,23%,자극이 느껴져요,2%
290,A000000005767001,유세린 더모퓨리파이어 오일컨트롤 수딩크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000576709ko.jpg?l=ko,유세린,"32,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,10%,복합성에 좋아요,50%,지성에 좋아요,40%,보습에 좋아요,53%,진정에 좋아요,47%,주름/미백에 좋아요,0%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,1%
291,A000000005766001,유세린 더모 퓨리파이어 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000576608ko.jpg?l=ko,유세린,"26,000",4.7,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,8%,복합성에 좋아요,53%,지성에 좋아요,39%,보습에 좋아요,22%,진정에 좋아요,78%,주름/미백에 좋아요,1%,자극없이 순해요,67%,보통이에요,29%,자극이 느껴져요,4%
292,A000000005336001,바이오더마 하이드라비오 세럼 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000533613ko.jpg?l=ko,바이오더마,"39,000",4.8,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,40%,복합성에 좋아요,49%,지성에 좋아요,11%,보습에 좋아요,79%,진정에 좋아요,19%,주름/미백에 좋아요,2%,자극없이 순해요,81%,보통이에요,19%,자극이 느껴져요,1%
293,A000000004925001,유리아쥬 이제악 매트 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000492508ko.jpg?l=ko,유리아쥬,"25,000",4.5,더모 코스메틱,스킨케어,에센스/세럼,피부타입,피부고민,자극도,건성에 좋아요,8%,복합성에 좋아요,44%,지성에 좋아요,48%,보습에 좋아요,26%,진정에 좋아요,72%,주름/미백에 좋아요,2%,자극없이 순해요,67%,보통이에요,31%,자극이 느껴져요,3%
294,A000000004434001,바이오더마 하이드라비오 토너 250ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000443408ko.jpg?l=ko,바이오더마,"28,000",4.8,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,39%,복합성에 좋아요,51%,지성에 좋아요,10%,보습에 좋아요,68%,진정에 좋아요,32%,주름/미백에 좋아요,1%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,1%
295,A000000002848001,바이오더마 세비엄 포어 리파이너,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000284808ko.jpg?l=ko,바이오더마,"28,000",4.7,더모 코스메틱,스킨케어,로션/크림/올인원,피부타입,피부고민,자극도,건성에 좋아요,7%,복합성에 좋아요,37%,지성에 좋아요,56%,보습에 좋아요,26%,진정에 좋아요,60%,주름/미백에 좋아요,15%,자극없이 순해요,71%,보통이에요,29%,자극이 느껴져요,2%
296,A000000002839001,바이오더마 센시비오 토너 250ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000283908ko.jpg?l=ko,바이오더마,"28,000",4.8,더모 코스메틱,스킨케어,스킨/토너,피부타입,피부고민,자극도,건성에 좋아요,22%,복합성에 좋아요,64%,지성에 좋아요,14%,보습에 좋아요,29%,진정에 좋아요,71%,주름/미백에 좋아요,1%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,1%
297,A000000002326001,유리아쥬 오떼르말 50ml(N),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000232602ko.jpg?l=ko,유리아쥬,"7,000",4.8,더모 코스메틱,스킨케어,미스트/오일,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,50%,지성에 좋아요,0%,보습에 좋아요,67%,진정에 좋아요,33%,주름/미백에 좋아요,0%,자극없이 순해요,83%,보통이에요,17%,자극이 느껴져요,0%
298,A000000177891001,[1+1] 피지오겔 레드수딩 시카밸런스 +AC 폼클렌저 120ml+120ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017789103ko.jpg?l=ko,피지오겔,"28,700",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,0%,복합성에 좋아요,33%,지성에 좋아요,67%,아주 만족해요,67%,보통이에요,33%,다소 아쉬워요,0%,자극없이 순해요,33%,보통이에요,67%,자극이 느껴져요,0%
299,A000000177878001,유리아쥬 미셀라 클렌징 폼 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017787801ko.jpg?l=ko,유리아쥬,"21,000",0.0,더모 코스메틱,클렌징,클렌징폼/젤,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
300,A000000177780001,[한정기획] 라로슈포제 똘러리앙 포밍클렌저 125ml 더블 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017778002ko.jpg?l=ko,라로슈포제,"56,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,29%,복합성에 좋아요,58%,지성에 좋아요,13%,아주 만족해요,71%,보통이에요,29%,다소 아쉬워요,0%,자극없이 순해요,71%,보통이에요,25%,자극이 느껴져요,4%
301,A000000175266001,[2022어워즈 한정기획]바이오더마 센시비오 H2O 500ml+500ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017526650ko.jpg?l=ko,바이오더마,"39,500",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,28%,복합성에 좋아요,60%,지성에 좋아요,12%,아주 만족해요,72%,보통이에요,28%,다소 아쉬워요,1%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,1%
302,A000000175204001,[피부 진정 솔루션 PDRx]리쥬란 더마 힐러 모이스처 버블 클렌징 워터 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017520404ko.jpg?l=ko,리쥬란,"30,000",5.0,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,50%,복합성에 좋아요,50%,지성에 좋아요,0%,아주 만족해요,100%,보통이에요,0%,다소 아쉬워요,0%,자극없이 순해요,100%,보통이에요,0%,자극이 느껴져요,0%
303,A000000174373001,[한정기획/세븐틴 버논 PICK]바이오더마 센시비오 H2O eye 립앤아이리무버 125ml 기획(+화장솜 30매 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017437318ko.jpg?l=ko,바이오더마,"17,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,33%,복합성에 좋아요,58%,지성에 좋아요,9%,아주 만족해요,71%,보통이에요,27%,다소 아쉬워요,2%,자극없이 순해요,75%,보통이에요,23%,자극이 느껴져요,2%
304,A000000174314001,[한정기획] 라로슈포제 똘러리앙 포밍클렌저 125ml 기획(+시카 밤 3ml*2EA),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017431402ko.jpg?l=ko,라로슈포제,"28,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,22%,복합성에 좋아요,61%,지성에 좋아요,17%,아주 만족해요,68%,보통이에요,29%,다소 아쉬워요,3%,자극없이 순해요,77%,보통이에요,21%,자극이 느껴져요,2%
305,A000000174019001,[온라인단독]라로슈포제 똘러리앙 포밍클렌저 더블 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017401902ko.jpg?l=ko,라로슈포제,"56,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,33%,복합성에 좋아요,55%,지성에 좋아요,12%,아주 만족해요,69%,보통이에요,31%,다소 아쉬워요,0%,자극없이 순해요,69%,보통이에요,24%,자극이 느껴져요,7%
306,A000000174017001,[온라인단독] 라로슈포제 에빠끌라 딥클렌징포밍크림 더블 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017401702ko.jpg?l=ko,라로슈포제,"50,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,16%,복합성에 좋아요,42%,지성에 좋아요,42%,아주 만족해요,82%,보통이에요,16%,다소 아쉬워요,2%,자극없이 순해요,62%,보통이에요,33%,자극이 느껴져요,5%
307,A000000173689001,셀퓨전씨 약산성 패리어 클렌징 워터 300ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017368914ko.jpg?l=ko,셀퓨전씨,"15,500",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
308,A000000173038001,피지오겔 레드수딩 AI 젠틀 포밍젤 180ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017303801ko.jpg?l=ko,피지오겔,"27,500",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,57%,복합성에 좋아요,39%,지성에 좋아요,5%,아주 만족해요,66%,보통이에요,32%,다소 아쉬워요,2%,자극없이 순해요,89%,보통이에요,11%,자극이 느껴져요,0%
309,A000000171830001,[세븐틴 버논PICK] 바이오더마 센시비오 H2O 500ml+250ml 기획(+코튼파우치 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017183004ko.jpg?l=ko,바이오더마,"25,500",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,25%,복합성에 좋아요,62%,지성에 좋아요,13%,아주 만족해요,69%,보통이에요,29%,다소 아쉬워요,2%,자극없이 순해요,78%,보통이에요,22%,자극이 느껴져요,1%
310,A000000168448001,에스트라 테라크네365 클리어 약산성 클렌징젤 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016844801ko.jpg?l=ko,에스트라,"24,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,14%,복합성에 좋아요,74%,지성에 좋아요,12%,아주 만족해요,28%,보통이에요,61%,다소 아쉬워요,11%,자극없이 순해요,60%,보통이에요,40%,자극이 느껴져요,0%
311,A000000168159001,피지오겔 레드수딩 시카밸런스 +AC 클렌징폼 120ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016815901ko.jpg?l=ko,피지오겔,"28,700",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,16%,복합성에 좋아요,65%,지성에 좋아요,19%,아주 만족해요,68%,보통이에요,32%,다소 아쉬워요,0%,자극없이 순해요,68%,보통이에요,32%,자극이 느껴져요,0%
312,A000000166033001,[세븐틴 버논 PICK]바이오더마 센시비오 H2O eye 125ml (립앤아이리무버),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016603327ko.jpg?l=ko,바이오더마,"17,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,40%,복합성에 좋아요,50%,지성에 좋아요,10%,아주 만족해요,74%,보통이에요,24%,다소 아쉬워요,3%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,2%
313,A000000165699001,라로슈포제 에빠끌라 딥클렌징포밍크림 125ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016569901ko.jpg?l=ko,라로슈포제,"25,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,7%,복합성에 좋아요,47%,지성에 좋아요,47%,아주 만족해요,74%,보통이에요,24%,다소 아쉬워요,2%,자극없이 순해요,59%,보통이에요,38%,자극이 느껴져요,3%
314,A000000165306001,센텔리안24 마데카 옴므 클렌징폼 120ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016530601ko.jpg?l=ko,센텔리안24,"15,000",5.0,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,0%,복합성에 좋아요,0%,지성에 좋아요,100%,아주 만족해요,50%,보통이에요,50%,다소 아쉬워요,0%,자극없이 순해요,50%,보통이에요,50%,자극이 느껴져요,0%
315,A000000164499001,유리아쥬 베이비 진정케어 기프트세트 (베이비 클렌징 바 100g+베이비 시카 스프레이 100ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016449902ko.jpg?l=ko,유리아쥬,"30,000",5.0,더모 코스메틱,클렌징,필링/스크럽,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
316,A000000163738001,아벤느 클리낭스 클렌징 젤 400+200ml 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016373801ko.jpg?l=ko,아벤느,"40,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,21%,복합성에 좋아요,59%,지성에 좋아요,20%,아주 만족해요,62%,보통이에요,38%,다소 아쉬워요,1%,자극없이 순해요,73%,보통이에요,24%,자극이 느껴져요,3%
317,A000000161808001,라로슈포제 똘러리앙 울트라 더모 하이드레이팅 포밍젤 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016180801ko.jpg?l=ko,라로슈포제,"31,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,20%,복합성에 좋아요,80%,지성에 좋아요,0%,아주 만족해요,60%,보통이에요,40%,다소 아쉬워요,0%,자극없이 순해요,70%,보통이에요,30%,자극이 느껴져요,0%
318,A000000161316001,유세린 더머토 클린 리프레싱 클렌징젤 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016131603ko.jpg?l=ko,유세린,"26,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,30%,복합성에 좋아요,58%,지성에 좋아요,12%,아주 만족해요,51%,보통이에요,46%,다소 아쉬워요,4%,자극없이 순해요,71%,보통이에요,27%,자극이 느껴져요,2%
319,A000000160716001,[한정기획] 바이오더마 세비엄 젤 무쌍 500ml+고급 샤워볼,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016071611ko.jpg?l=ko,바이오더마,"30,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,19%,복합성에 좋아요,56%,지성에 좋아요,26%,아주 만족해요,57%,보통이에요,41%,다소 아쉬워요,2%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
320,A000000159838001,아벤느 클리낭스 클렌징 젤 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015983805ko.jpg?l=ko,아벤느,"19,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,23%,복합성에 좋아요,56%,지성에 좋아요,21%,아주 만족해요,46%,보통이에요,44%,다소 아쉬워요,10%,자극없이 순해요,67%,보통이에요,30%,자극이 느껴져요,3%
321,A000000158993001,센텔리안24 마데카 병풀 딥 클렌징 오일 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015899301ko.jpg?l=ko,센텔리안24,"21,000",4.6,더모 코스메틱,클렌징,클렌징 오일/밀크,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,48%,지성에 좋아요,17%,아주 만족해요,69%,보통이에요,29%,다소 아쉬워요,2%,자극없이 순해요,77%,보통이에요,19%,자극이 느껴져요,4%
322,A000000158992001,센텔리안24 마데카 살리실산 클렌징젤 (본품160g+80g 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015899201ko.jpg?l=ko,센텔리안24,"18,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,17%,복합성에 좋아요,50%,지성에 좋아요,33%,아주 만족해요,55%,보통이에요,40%,다소 아쉬워요,5%,자극없이 순해요,72%,보통이에요,24%,자극이 느껴져요,4%
323,A000000158614001,셀퓨전씨 약산성 패리어 클렌징 폼 165ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015861403ko.jpg?l=ko,셀퓨전씨,"22,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,30%,복합성에 좋아요,66%,지성에 좋아요,4%,아주 만족해요,46%,보통이에요,51%,다소 아쉬워요,3%,자극없이 순해요,76%,보통이에요,22%,자극이 느껴져요,2%
324,A000000156401001,바이오더마 세비엄 젤무쌍 200ml (튜브타입),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015640104ko.jpg?l=ko,바이오더마,"17,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,18%,복합성에 좋아요,59%,지성에 좋아요,23%,아주 만족해요,46%,보통이에요,47%,다소 아쉬워요,7%,자극없이 순해요,78%,보통이에요,20%,자극이 느껴져요,2%
325,A000000155423001,더말로지카 스페셜 클렌징 젤 250ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015542305ko.jpg?l=ko,더말로지카,"55,000",4.4,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,71%,복합성에 좋아요,29%,지성에 좋아요,0%,아주 만족해요,43%,보통이에요,57%,다소 아쉬워요,0%,자극없이 순해요,100%,보통이에요,0%,자극이 느껴져요,0%
326,A000000155409001,[대용량] 더말로지카 데일리 마이크로폴리언트 74g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015540912ko.jpg?l=ko,더말로지카,"89,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,20%,복합성에 좋아요,64%,지성에 좋아요,16%,아주 만족해요,55%,보통이에요,45%,다소 아쉬워요,0%,자극없이 순해요,55%,보통이에요,36%,자극이 느껴져요,9%
327,A000000155402001,더말로지카 데일리 마이크로폴리언트 13g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015540206ko.jpg?l=ko,더말로지카,"25,000",4.5,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,23%,복합성에 좋아요,54%,지성에 좋아요,23%,아주 만족해요,49%,보통이에요,49%,다소 아쉬워요,3%,자극없이 순해요,49%,보통이에요,31%,자극이 느껴져요,21%
328,A000000155399001,더말로지카 데일리 슈퍼폴리언트 13g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015539905ko.jpg?l=ko,더말로지카,"28,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,15%,복합성에 좋아요,54%,지성에 좋아요,31%,아주 만족해요,56%,보통이에요,42%,다소 아쉬워요,2%,자극없이 순해요,27%,보통이에요,56%,자극이 느껴져요,17%
329,A000000155279001,더말로지카 스페셜 클렌징 젤 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015527904ko.jpg?l=ko,더말로지카,"17,000",4.2,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,42%,복합성에 좋아요,50%,지성에 좋아요,8%,아주 만족해요,50%,보통이에요,42%,다소 아쉬워요,8%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
330,A000000154158001,[단독기획] 더말로지카 데일리마이크로폴리언트13g 1+1 기획(13g+13g),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015415808ko.jpg?l=ko,더말로지카,"43,300",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,22%,복합성에 좋아요,63%,지성에 좋아요,15%,아주 만족해요,55%,보통이에요,41%,다소 아쉬워요,4%,자극없이 순해요,50%,보통이에요,36%,자극이 느껴져요,14%
331,A000000152767001,에스트라 테라크네365 클리어 딥 클렌징 폼 200g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015276703ko.jpg?l=ko,에스트라,"23,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,18%,복합성에 좋아요,59%,지성에 좋아요,23%,아주 만족해요,65%,보통이에요,33%,다소 아쉬워요,2%,자극없이 순해요,76%,보통이에요,22%,자극이 느껴져요,2%
332,A000000151358001,셀퓨전씨 약산성 패리어 클렌징 워터 500ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015135809ko.jpg?l=ko,셀퓨전씨,"24,000",4.8,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,21%,복합성에 좋아요,63%,지성에 좋아요,16%,아주 만족해요,75%,보통이에요,23%,다소 아쉬워요,2%,자극없이 순해요,81%,보통이에요,17%,자극이 느껴져요,2%
333,A000000150451001,셀퓨전씨 파파야 그레뉼 필스 울트라 50g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015045102ko.jpg?l=ko,셀퓨전씨,"20,000",4.7,더모 코스메틱,클렌징,필링/스크럽,피부타입,세정력,자극도,건성에 좋아요,18%,복합성에 좋아요,67%,지성에 좋아요,15%,아주 만족해요,58%,보통이에요,38%,다소 아쉬워요,4%,자극없이 순해요,61%,보통이에요,36%,자극이 느껴져요,4%
334,A000000149861001,[단독기획] 셀퓨전씨 포스트 알파 pH밸런싱 젤 클렌저 더블 기획 (200ml + 200ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014986105ko.jpg?l=ko,셀퓨전씨,"36,000",4.3,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,33%,복합성에 좋아요,42%,지성에 좋아요,25%,아주 만족해요,42%,보통이에요,50%,다소 아쉬워요,8%,자극없이 순해요,50%,보통이에요,42%,자극이 느껴져요,8%
335,A000000148112001,아벤느 클리낭스 클렌징 젤 400ml *피지잡는 *약산성클렌저,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014811216ko.jpg?l=ko,아벤느,"28,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,20%,복합성에 좋아요,61%,지성에 좋아요,19%,아주 만족해요,52%,보통이에요,44%,다소 아쉬워요,4%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,1%
336,A000000148109001,아벤느 클리낭스 클렌징 젤 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014810902ko.jpg?l=ko,아벤느,"11,000",4.6,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,19%,복합성에 좋아요,61%,지성에 좋아요,20%,아주 만족해요,41%,보통이에요,49%,다소 아쉬워요,10%,자극없이 순해요,71%,보통이에요,25%,자극이 느껴져요,4%
337,A000000145526001,피지오겔 DMT 클렌징 젤 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014552601ko.jpg?l=ko,피지오겔,"22,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,39%,복합성에 좋아요,53%,지성에 좋아요,8%,아주 만족해요,47%,보통이에요,51%,다소 아쉬워요,2%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
338,A000000145275001,닥터디퍼런트 제로 클렌저 200ml (지성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527506ko.jpg?l=ko,닥터디퍼런트,"28,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,7%,복합성에 좋아요,32%,지성에 좋아요,61%,아주 만족해요,54%,보통이에요,46%,다소 아쉬워요,1%,자극없이 순해요,80%,보통이에요,20%,자극이 느껴져요,1%
339,A000000145274001,닥터디퍼런트 제로 클렌저 200ml (중건성),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527404ko.jpg?l=ko,닥터디퍼런트,"25,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,45%,복합성에 좋아요,51%,지성에 좋아요,5%,아주 만족해요,48%,보통이에요,42%,다소 아쉬워요,11%,자극없이 순해요,80%,보통이에요,18%,자극이 느껴져요,2%
340,A000000145273001,닥터디퍼런트 퍼스트클렌저 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014527304ko.jpg?l=ko,닥터디퍼런트,"23,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,45%,지성에 좋아요,20%,아주 만족해요,25%,보통이에요,60%,다소 아쉬워요,15%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,0%
341,A000000143769001,에스트라 아토베리어365 버블클렌저 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014376903ko.jpg?l=ko,에스트라,"20,000",4.8,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,35%,복합성에 좋아요,58%,지성에 좋아요,7%,아주 만족해요,48%,보통이에요,48%,다소 아쉬워요,5%,자극없이 순해요,82%,보통이에요,18%,자극이 느껴져요,0%
342,A000000142946001,유리아쥬 미셀라 클렌징 폼 150ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014294610ko.jpg?l=ko,유리아쥬,"21,000",4.7,더모 코스메틱,클렌징,클렌징폼/젤,피부타입,세정력,자극도,건성에 좋아요,34%,복합성에 좋아요,59%,지성에 좋아요,7%,아주 만족해요,42%,보통이에요,54%,다소 아쉬워요,4%,자극없이 순해요,74%,보통이에요,24%,자극이 느껴져요,2%
343,A000000142178001,아벤느 미셀라 클렌징 워터 500ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014217810ko.jpg?l=ko,아벤느,"35,000",4.7,더모 코스메틱,클렌징,클렌징워터/티슈,피부타입,세정력,자극도,건성에 좋아요,28%,복합성에 좋아요,63%,지성에 좋아요,9%,아주 만족해요,56%,보통이에요,42%,다소 아쉬워요,2%,자극없이 순해요,71%,보통이에요,29%,자극이 느껴져요,1%
